-5.2018,-3.7115,-2.6567,-1.281,-0.30656,0.12909,0.33545,0.36984,0.45009,0.48448,0.50741,0.50741,0.5418,0.50741,0.5418,0.5418,0.59912,0.59912,0.5762,0.59912,0.59912,0.69084,0.71377,0.74816,0.74816,0.74816,0.71377,0.83988,0.74816,0.78255,0.65645,0.59912,0.50741,0.42716,0.31252,0.27812,0.18641,0.16348,0.071767,0.014445,-0.077269,-0.077269,-0.1002,-0.042877,-0.077269,-0.042877,-0.042877,-0.077269,0.014445,-0.077269,-0.042877,-0.077269,-0.077269,0.014445,0.27812,0.33545,0.48448,0.5762,0.59912,0.48448,0.36984,0.16348,0.048838,-0.077269,-0.15752,-0.1002,-0.077269,-0.28363,-0.34095,-0.36388,-0.36388,-0.30656,-0.34095,-0.28363,-0.30656,-0.28363,-0.24923,-0.28363,-0.19191,0.16348,0.63352,1.1036,1.2755,0.36984,-1.1549,-3.8834,-5.1216,-4.2388,-3.2414,-2.0721,-0.81099,-0.042877,0.18641,0.39277,0.42716,0.48448,0.48448,0.48448,0.48448,0.48448,0.50741,0.48448,0.50741,0.48448,0.5762,0.59912,0.63352,0.65645,0.71377,0.69084,0.74816,0.74816,0.78255,0.74816,0.83988,0.74816,0.78255,0.69084,0.59912,0.50741,0.45009,0.33545,0.27812,0.18641,0.10616,0.071767,0.048838,-0.019948,-0.042877,0.014445,-0.019948,0.014445,-0.077269,-0.042877,-0.042877,0.014445,-0.077269,-0.042877,-0.077269,-0.019948,0.16348,0.33545,0.36984,0.5762,0.63352,0.59912,0.45009,0.24373,0.071767,0.014445,-0.077269,-0.15752,-0.19191,-0.21484,-0.28363,-0.34095,-0.30656,-0.36388,-0.34095,-0.30656,-0.24923,-0.30656,-0.24923,-0.28363,-0.28363,-0.13459,0.39277,0.83988,1.2755,0.92013,-0.019948,-1.946,-4.5598,-5.0872,-3.9178,-2.886,-1.6593,-0.47852,0.071767,0.27812,0.36984,0.48448,0.48448,0.48448,0.50741,0.5418,0.48448,0.5418,0.48448,0.5418,0.5418,0.5418,0.5762,0.5418,0.5762,0.63352,0.69084,0.63352,0.71377,0.65645,0.74816,0.71377,0.80548,0.69084,0.59912,0.5418,0.42716,0.31252,0.2208,0.12909,0.16348,0.071767,-0.042877,-0.019948,-0.042877,0.048838,-0.042877,-0.077269,-0.077269,-0.019948,-0.077269,-0.1002,-0.077269,-0.077269,-0.077269,-0.15752,-0.019948,0.18641,0.31252,0.45009,0.5418,0.5762,0.39277,0.33545,0.048838,-0.1002,-0.15752,-0.19191,-0.21484,-0.24923,-0.36388,-0.4212,-0.39827,-0.4212,-0.36388,-0.4212,-0.36388,-0.39827,-0.34095,-0.36388
-0.27324,-0.25244,0.038772,0.44438,0.89159,1.0268,0.27798,-0.99085,-3.2581,-4.8494,-4.3709,-3.3621,-2.2181,-1.0221,-0.16923,0.20518,0.30918,0.41318,0.44438,0.44438,0.46518,0.49638,0.49638,0.49638,0.54839,0.54839,0.49638,0.57959,0.60039,0.63159,0.60039,0.65239,0.60039,0.70439,0.73559,0.73559,0.73559,0.70439,0.73559,0.68359,0.60039,0.54839,0.49638,0.36118,0.25718,0.22598,0.17398,0.20518,0.069973,0.017972,0.038772,-0.013229,-0.03403,-0.013229,-0.086031,-0.06523,-0.03403,-0.086031,-0.013229,-0.03403,-0.013229,-0.06523,-0.013229,0.15318,0.25718,0.36118,0.49638,0.54839,0.51718,0.39238,0.25718,0.017972,-0.03403,-0.086031,-0.13803,-0.13803,-0.16923,-0.25244,-0.27324,-0.27324,-0.30444,-0.27324,-0.27324,-0.25244,-0.27324,-0.27324,-0.27324,-0.16923,-0.086031,0.34038,0.70439,1.0788,0.76679,-0.25244,-1.8229,-4.2149,-4.8286,-3.8093,-2.8005,-1.5525,-0.46044,0.12197,0.34038,0.39238,0.49638,0.49638,0.54839,0.49638,0.54839,0.54839,0.51718,0.49638,0.57959,0.54839,0.60039,0.54839,0.60039,0.63159,0.60039,0.68359,0.65239,0.68359,0.65239,0.73559,0.73559,0.68359,0.63159,0.65239,0.49638,0.44438,0.27798,0.22598,0.20518,0.12197,0.069973,0.069973,-0.013229,-0.03403,-0.03403,0.017972,-0.06523,-0.013229,-0.03403,-0.013229,-0.03403,-0.06523,-0.06523,-0.03403,-0.03403,0.10117,0.20518,0.30918,0.44438,0.51718,0.60039,0.44438,0.36118,0.10117,-0.03403,-0.06523,-0.13803,-0.13803,-0.086031,-0.27324,-0.27324,-0.32524,-0.30444,-0.27324,-0.30444,-0.27324,-0.22123,-0.25244,-0.22123,-0.25244,-0.20043,0.12197,0.54839,0.9748,1.0788,0.27798,-1.1261,-3.3829,-4.7662,-4.0485,-3.1437,-1.9997,-0.78285,-0.06523,0.25718,0.36118,0.36118,0.46518,0.49638,0.49638,0.49638,0.46518,0.51718,0.49638,0.49638,0.54839,0.57959,0.54839,0.60039,0.63159,0.65239,0.63159,0.68359,0.63159,0.73559,0.70439,0.73559,0.70439,0.68359,0.63159,0.57959,0.49638,0.39238,0.25718,0.22598,0.15318,0.12197,0.038772,0.038772,-0.03403,-0.03403,-0.06523,-0.086031,-0.03403,-0.06523,-0.013229,-0.06523,-0.013229,-0.013229,0.017972,-0.013229,0.038772,0.17398,0.34038,0.39238,0.51718,0.57959,0.51718,0.39238,0.17398,0.017972,-0.03403,-0.13803,-0.086031,-0.13803,-0.20043
-0.23824,-0.27025,-0.29159,-0.29159,-0.23824,-0.29159,-0.29159,-0.27025,-0.23824,-0.23824,-0.23824,-0.046215,0.44453,0.84992,1.1806,0.74324,-0.23824,-2.3186,-4.5269,-4.8256,-3.4921,-2.5106,-1.2731,-0.29159,0.19916,0.30584,0.41252,0.49787,0.55121,0.5192,0.55121,0.55121,0.55121,0.57255,0.55121,0.57255,0.55121,0.60455,0.57255,0.60455,0.63656,0.65789,0.6899,0.71123,0.6899,0.71123,0.74324,0.71123,0.6899,0.65789,0.60455,0.46586,0.41252,0.30584,0.2525,0.14581,0.19916,0.081805,0.0071264,-0.024878,-0.07822,-0.099557,-0.07822,-0.099557,-0.046215,-0.024878,0.0071264,-0.024878,0.0071264,-0.046215,-0.024878,-0.07822,0.16715,0.27383,0.35918,0.46586,0.55121,0.60455,0.41252,0.44453,0.14581,0.060468,-0.07822,-0.046215,-0.099557,-0.1849,-0.27025,-0.23824,-0.29159,-0.27025,-0.27025,-0.23824,-0.27025,-0.23824,-0.23824,-0.27025,-0.23824,-0.16357,0.19916,0.63656,1.042,1.1273,0.14581,-1.3584,-3.9188,-4.7723,-3.8655,-2.916,-1.8278,-0.65431,-0.024878,0.16715,0.35918,0.39119,0.41252,0.44453,0.49787,0.46586,0.44453,0.46586,0.46586,0.5192,0.49787,0.55121,0.55121,0.57255,0.60455,0.63656,0.65789,0.65789,0.65789,0.71123,0.71123,0.74324,0.6899,0.71123,0.60455,0.5192,0.41252,0.39119,0.30584,0.19916,0.14581,0.081805,0.028463,0.0071264,-0.024878,-0.07822,-0.024878,-0.07822,-0.024878,0.028463,0.0071264,0.0071264,0.0071264,-0.046215,-0.046215,-0.024878,0.060468,0.22049,0.35918,0.44453,0.57255,0.60455,0.49787,0.39119,0.19916,0.028463,-0.024878,-0.099557,-0.07822,-0.13156,-0.23824,-0.27025,-0.27025,-0.32359,-0.34493,-0.27025,-0.29159,-0.27025,-0.27025,-0.21691,-0.23824,-0.23824,0.060468,0.5192,0.95661,1.1486,0.41252,-0.78233,-3.0227,-4.7936,-4.3562,-3.3214,-2.2546,-1.0064,-0.1849,0.22049,0.30584,0.39119,0.41252,0.49787,0.5192,0.44453,0.5192,0.55121,0.5192,0.55121,0.55121,0.57255,0.55121,0.57255,0.60455,0.57255,0.63656,0.6899,0.71123,0.6899,0.65789,0.74324,0.76458,0.65789,0.65789,0.55121,0.46586,0.41252,0.30584,0.2525,0.19916,0.14581,0.028463,0.081805,0.028463,0.028463,0.0071264,0.028463,-0.046215,-0.024878,0.028463,0.028463,0.0071264,0.0071264,-0.046215,0.028463,0.060468,0.19916,0.27383,0.44453,0.55121,0.60455
-0.3836,-0.53294,-0.48316,-0.53294,-0.43338,-0.58272,-0.43338,-0.58272,-0.43338,-0.53294,-0.43338,-0.3836,-0.27907,-0.17951,0.28345,0.5871,0.89076,0.68666,0.84098,0.68666,0.38301,0.17891,-0.17951,-0.53294,-0.73704,-0.68726,-0.84158,-0.73704,-0.94114,-1.3493,-1.5534,0.22869,3.4395,5.4307,2.882,0.94552,-0.53294,-1.195,-1.195,-0.94114,-0.89136,-0.99092,-0.78682,-0.89136,-0.68726,-0.73704,-0.53294,-0.58272,-0.43338,-0.32885,-0.12475,-0.22929,-0.025189,-0.025189,0.17891,0.12913,0.33323,0.28345,0.48257,0.53732,0.68666,0.63688,0.74142,0.68666,0.84098,0.94552,1.0949,1.1496,0.94552,1.0451,0.68666,0.48257,0.22869,0.12913,-0.12475,-0.074968,-0.32885,-0.27907,-0.43338,-0.32885,-0.48316,-0.3836,-0.53294,-0.43338,-0.58272,-0.43338,-0.58272,-0.43338,-0.53294,-0.32885,-0.27907,-0.074968,0.024591,0.48257,0.89076,0.9953,0.94552,0.9953,0.89076,0.43279,0.22869,-0.27907,-0.58272,-0.78682,-0.78682,-0.94114,-0.84158,-0.99092,-1.3991,-1.6032,0.17891,3.4395,4.9677,2.424,0.48257,-0.63748,-1.1452,-1.0955,-0.99092,-0.94114,-1.0457,-0.99092,-1.0457,-0.89136,-0.84158,-0.63748,-0.73704,-0.48316,-0.53294,-0.27907,-0.32885,-0.074968,-0.17951,0.079349,0.079349,0.33323,0.33323,0.43279,0.53732,0.43279,0.63688,0.7912,0.84098,0.74142,0.94552,0.89076,1.1496,0.9953,0.89076,0.63688,0.53732,0.22869,0.17891,-0.12475,-0.074968,-0.3836,-0.27907,-0.53294,-0.3836,-0.58272,-0.48316,-0.63748,-0.53294,-0.53294,-0.53294,-0.48316,-0.58272,-0.53294,-0.58272,-0.32885,-0.17951,-0.025189,0.33323,0.84098,0.94552,1.0451,0.94552,0.84098,0.38301,0.22869,-0.22929,-0.53294,-0.78682,-0.73704,-0.94114,-0.84158,-0.94114,-1.3493,-1.7077,-0.43338,2.9317,5.3261,3.0861,0.68666,-0.48316,-1.1452,-1.1452,-0.99092,-0.89136,-1.0457,-0.84158,-0.94114,-0.68726,-0.73704,-0.53294,-0.53294,-0.3836,-0.43338,-0.27907,-0.27907,-0.074968,-0.074968,0.079349,0.12913,0.22869,0.33323,0.43279,0.5871,0.48257,0.68666,0.74142,0.84098,0.74142,0.94552,0.9953,1.1496,1.0451,1.0949,0.68666,0.48257,0.17891,0.079349,-0.22929,-0.22929,-0.3836,-0.27907,-0.48316,-0.3836,-0.53294,-0.48316,-0.53294,-0.43338,-0.53294,-0.58272,-0.48316,-0.53294,-0.48316,-0.58272,-0.3836,-0.32885
-0.083191,0.11392,0.55622,0.84949,0.90237,0.70526,0.84949,0.50815,0.31103,-0.083191,-0.32838,-0.7226,-0.67453,-0.82356,-0.7226,-0.82356,-1.0207,-1.5591,-1.0207,1.7389,5.085,5.2821,1.5899,0.26296,-0.96779,-1.1168,-1.0207,-0.91972,-0.96779,-0.82356,-0.96779,-0.7226,-0.7226,-0.52549,-0.62645,-0.47741,-0.47741,-0.2803,-0.32838,-0.13127,-0.18415,-0.035115,0.012961,-0.035115,0.21007,0.31103,0.40719,0.50815,0.65237,0.55622,0.65237,0.6043,0.84949,0.84949,1.0995,0.95045,0.90237,0.6043,0.45526,0.162,0.11392,-0.18415,-0.13127,-0.38126,-0.32838,-0.52549,-0.47741,-0.57357,-0.47741,-0.42934,-0.52549,-0.42934,-0.62645,-0.52549,-0.62645,-0.57357,-0.67453,-0.52549,-0.52549,-0.2803,-0.23223,0.31103,0.55622,0.90237,0.65237,0.90237,0.6043,0.40719,0.012961,-0.23223,-0.7226,-0.77068,-0.96779,-0.96779,-0.91972,-1.0688,-1.5591,-1.8043,-0.38126,2.8206,4.8879,2.5754,0.40719,-0.62645,-1.1649,-1.2659,-0.96779,-1.0688,-0.96779,-1.0688,-0.87164,-0.91972,-0.7226,-0.7226,-0.57357,-0.52549,-0.42934,-0.32838,-0.38126,-0.23223,-0.083191,-0.035115,-0.083191,0.21007,0.26296,0.35911,0.50815,0.65237,0.6043,0.70526,0.65237,0.80141,0.75333,0.99852,0.95045,1.0995,0.84949,0.80141,0.45526,0.35911,0.012961,-0.035115,-0.2803,-0.32838,-0.47741,-0.52549,-0.42934,-0.57357,-0.47741,-0.57357,-0.47741,-0.57357,-0.52549,-0.52549,-0.42934,-0.62645,-0.47741,-0.42934,-0.18415,-0.13127,0.35911,0.65237,0.99852,0.80141,0.95045,0.80141,0.65237,0.21007,-0.13127,-0.62645,-0.7226,-0.67453,-0.87164,-0.77068,-0.96779,-0.87164,-1.7082,-0.87164,2.0802,5.234,3.3639,1.0995,-0.23223,-1.0207,-1.2178,-0.96779,-1.0688,-0.96779,-0.96779,-0.82356,-0.77068,-0.67453,-0.57357,-0.67453,-0.47741,-0.52549,-0.2803,-0.32838,-0.13127,-0.18415,0.065845,0.012961,0.21007,0.21007,0.40719,0.31103,0.6043,0.6043,0.70526,0.65237,0.84949,0.90237,0.99852,0.99852,1.0995,0.84949,0.70526,0.40719,0.21007,-0.035115,-0.18415,-0.13127,-0.38126,-0.2803,-0.52549,-0.38126,-0.52549,-0.42934,-0.52549,-0.42934,-0.52549,-0.42934,-0.57357,-0.52549,-0.52549,-0.38126,-0.38126,-0.23223,-0.18415,0.26296,0.50815,0.84949,0.70526,0.84949,0.90237,0.6043,0.26296,-0.035115,-0.47741,-0.7226
-0.62664,-0.80791,-0.7637,-0.85212,-0.80791,-1.4843,-0.71507,1.8624,4.714,3.4452,1.3628,0.054202,-0.85212,-1.1262,-0.85212,-0.89633,-0.85212,-0.80791,-0.85212,-0.71507,-0.80791,-0.58243,-0.62664,-0.48959,-0.40117,-0.26412,-0.30833,-0.12706,-0.17569,0.0055706,-0.03864,0.18684,0.18684,0.3681,0.32389,0.50515,0.41231,0.59357,0.54936,0.64221,0.68642,0.86768,0.91189,0.86768,0.77484,0.64221,0.41231,0.18684,0.054202,-0.12706,-0.2199,-0.35696,-0.30833,-0.44538,-0.40117,-0.48959,-0.44538,-0.5338,-0.48959,-0.58243,-0.48959,-0.5338,-0.48959,-0.58243,-0.44538,-0.35696,-0.17569,-0.12706,0.32389,0.59357,0.86768,0.77484,0.73063,0.82347,0.46094,0.14262,-0.26412,-0.5338,-0.7637,-0.71507,-0.85212,-0.80791,-0.89633,-1.2589,-1.533,-0.30833,2.4946,4.714,2.4062,0.50515,-0.5338,-0.98917,-1.1262,-0.89633,-0.98917,-0.89633,-0.85212,-0.89633,-0.67086,-0.71507,-0.5338,-0.58243,-0.44538,-0.48959,-0.26412,-0.2199,-0.03864,-0.082851,0.054202,0.0055706,0.27968,0.18684,0.3681,0.3681,0.54936,0.50515,0.59357,0.64221,0.77484,0.86768,1.0047,1.0047,1.0489,0.91189,0.68642,0.46094,0.23547,0.14262,-0.03864,-0.2199,-0.35696,-0.26412,-0.44538,-0.40117,-0.5338,-0.44538,-0.48959,-0.40117,-0.5338,-0.44538,-0.58243,-0.44538,-0.48959,-0.26412,-0.2199,-0.26412,0.32389,0.77484,0.91189,0.73063,0.86768,0.64221,0.41231,0.098413,-0.26412,-0.67086,-0.67086,-0.80791,-0.7637,-0.85212,-0.80791,-1.4843,-1.5772,-0.17569,3.2197,4.8069,2.6759,0.54936,-0.44538,-1.1262,-1.0334,-0.89633,-0.98917,-0.85212,-0.89633,-0.71507,-0.80791,-0.62664,-0.67086,-0.44538,-0.48959,-0.26412,-0.30833,-0.12706,-0.2199,-0.03864,-0.082851,0.098413,0.098413,0.27968,0.32389,0.46094,0.41231,0.59357,0.64221,0.59357,0.77484,0.86768,0.9561,0.86768,1.0047,0.73063,0.50515,0.27968,0.098413,-0.12706,-0.082851,-0.26412,-0.2199,-0.35696,-0.30833,-0.44538,-0.40117,-0.48959,-0.30833,-0.48959,-0.44538,-0.5338,-0.40117,-0.48959,-0.35696,-0.26412,-0.30833,-0.03864,0.27968,0.59357,0.77484,0.68642,0.64221,0.73063,0.3681,0.18684,-0.30833,-0.5338,-0.71507,-0.67086,-0.80791,-0.7637,-0.89633,-1.3075,-1.4401,0.0055706,3.0384,4.714,2.4946,0.64221,-0.5338,-1.0334,-1.0776,-0.94496
0.086483,0.17681,0.26714,0.41575,0.56435,0.68382,0.77415,0.7421,0.56435,0.32542,0.057345,-0.23987,-0.4788,-0.65946,-0.77893,-0.86635,-0.92754,-0.92754,-0.95668,-0.95668,-0.95668,-0.95668,-0.92754,-0.98581,-1.0179,-1.0179,-1.047,-1.047,-1.0179,-1.047,-1.047,-1.0179,-0.98581,-0.95668,-0.86635,-0.74688,-0.63032,-0.51086,-0.42053,-0.3302,-0.23987,-0.1204,0.11562,0.44489,0.80329,1.0714,1.2812,1.488,1.6396,1.6687,1.5784,1.4589,1.4298,1.488,1.4589,1.3103,1.0714,0.80329,0.53522,0.26714,0.057345,0.028206,0.028206,-0.032985,-0.062123,-0.091262,-0.21073,-0.35934,-0.15245,0.89362,2.8313,4.6816,4.9497,2.7731,0.7421,-0.30106,-0.59827,-0.56913,-0.39139,-0.30106,-0.30106,-0.30106,-0.30106,-0.27192,-0.21073,-0.18159,-0.15245,-0.091262,-0.032985,0.057345,0.17681,0.26714,0.35456,0.44489,0.50608,0.56435,0.62263,0.68382,0.7421,0.83243,0.98103,1.1908,1.4589,1.6978,1.8464,1.9076,1.9368,1.8173,1.6687,1.488,1.3103,1.0714,0.77415,0.47403,0.17681,-0.032985,-0.18159,-0.30106,-0.39139,-0.42053,-0.44967,-0.51086,-0.56913,-0.59827,-0.59827,-0.63032,-0.65946,-0.6886,-0.6886,-0.6886,-0.6886,-0.65946,-0.6886,-0.6886,-0.71774,-0.74688,-0.77893,-0.77893,-0.80807,-0.80807,-0.80807,-0.77893,-0.6886,-0.53999,-0.44967,-0.42053,-0.3302,-0.27192,-0.18159,-0.21073,-0.21073,-0.21073,-0.15245,-0.1204,-0.30106,-0.4788,-0.6886,-0.83721,-0.86635,-0.86635,-0.86635,-0.83721,-0.83721,-0.80807,-0.80807,-0.77893,-0.83721,-0.51086,0.7421,2.8022,4.5622,4.7399,2.234,0.26714,-0.59827,-0.77893,-0.71774,-0.59827,-0.56913,-0.56913,-0.56913,-0.53999,-0.4788,-0.4788,-0.44967,-0.42053,-0.35934,-0.3302,-0.30106,-0.27192,-0.21073,-0.15245,-0.062123,-0.032985,0.028206,0.086483,0.17681,0.26714,0.38661,0.44489,0.50608,0.59349,0.71296,0.83243,0.86157,0.7421,0.59349,0.35456,0.086483,-0.18159,-0.35934,-0.4788,-0.56913,-0.59827,-0.63032,-0.63032,-0.65946,-0.6886,-0.71774,-0.71774,-0.71774,-0.71774,-0.71774,-0.74688,-0.74688,-0.74688,-0.74688,-0.74688,-0.74688,-0.71774,-0.71774,-0.6886,-0.6886,-0.6886,-0.6886,-0.63032,-0.59827,-0.56913,-0.56913,-0.53999,-0.44967,-0.35934,-0.23987,-0.091262,0.028206,0.057345,0.17681,0.26714,0.29628,0.20595
-0.068712,-0.0094483,0.018773,-0.12515,-0.35656,-0.52871,-0.67546,-0.76012,-0.81939,-0.81939,-0.81939,-0.79117,-0.76012,-0.76012,-0.7319,-0.87583,-0.81939,0.018773,1.8672,4.1221,4.9885,3.6028,1.3762,-0.0094483,-0.52871,-0.64442,-0.58798,-0.55975,-0.55975,-0.58798,-0.58798,-0.58798,-0.55975,-0.50049,-0.47227,-0.44405,-0.41301,-0.38479,-0.35656,-0.30012,-0.24086,-0.18442,-0.12515,-0.068712,-0.0094483,0.018773,-0.037669,-0.068712,0.046993,0.13448,0.2784,0.53804,0.79767,0.91337,0.88515,0.71301,0.48159,0.25018,0.046993,-0.15337,-0.35656,-0.47227,-0.47227,-0.41301,-0.44405,-0.50049,-0.6162,-0.7319,-0.76012,-0.64442,-0.52871,-0.50049,-0.47227,-0.64442,-0.87583,-0.99153,-0.96331,-0.96331,-0.90687,-0.87583,-0.87583,-0.90687,-0.93509,-0.90687,-0.84761,-0.76012,-0.7319,-0.70368,-0.64442,-0.64442,-0.64442,-0.64442,-0.6162,-0.52871,-0.38479,-0.24086,-0.15337,-0.096933,0.018773,0.10626,0.13448,0.10626,0.13448,0.19374,0.19374,0.046993,-0.21264,-0.41301,-0.55975,-0.6162,-0.64442,-0.64442,-0.6162,-0.6162,-0.58798,-0.55975,-0.55975,-0.6162,-0.58798,0.046993,1.7233,4.0346,5.3074,4.266,1.9547,0.30663,-0.32834,-0.44405,-0.38479,-0.32834,-0.26908,-0.32834,-0.32834,-0.30012,-0.26908,-0.24086,-0.21264,-0.18442,-0.12515,-0.068712,-0.0094483,0.018773,0.078036,0.13448,0.19374,0.25018,0.30663,0.36589,0.45337,0.53804,0.62552,0.71301,0.79767,0.91337,1.0601,1.1448,1.1758,1.0883,0.88515,0.62552,0.36589,0.13448,-0.0094483,-0.15337,-0.30012,-0.52871,-0.6162,-0.64442,-0.64442,-0.6162,-0.58798,-0.52871,-0.47227,-0.47227,-0.44405,-0.41301,-0.38479,-0.41301,-0.44405,-0.47227,-0.50049,-0.50049,-0.52871,-0.52871,-0.50049,-0.50049,-0.47227,-0.47227,-0.44405,-0.44405,-0.44405,-0.35656,-0.21264,-0.096933,-0.0094483,0.018773,0.10626,0.19374,0.19374,0.1627,0.1627,0.22196,0.2784,0.13448,-0.068712,-0.26908,-0.44405,-0.50049,-0.55975,-0.55975,-0.55975,-0.55975,-0.50049,-0.50049,-0.50049,-0.55975,-0.50049,0.13448,1.7826,3.9189,4.8445,3.6028,1.4355,0.046993,-0.38479,-0.41301,-0.26908,-0.18442,-0.12515,-0.096933,-0.096933,-0.068712,0.018773,0.078036,0.13448,0.19374,0.25018,0.33767,0.42233,0.50982,0.45337,0.36589,0.39411,0.48159,0.50982,0.50982,0.50982,0.56908,0.71301,0.79767
-0.043146,0.021982,0.052996,0.11502,0.11502,0.24218,0.27319,0.40035,0.43446,0.56162,0.68878,0.81283,0.90897,1.0671,1.2284,1.3866,1.5448,1.6068,1.6719,1.6068,1.5448,1.3556,1.0671,0.71979,0.36934,0.052996,-0.1703,-0.35949,-0.51766,-0.64481,-0.70994,-0.77197,-0.80608,-0.80608,-0.80608,-0.80608,-0.80608,-0.74095,-0.74095,-0.64481,-0.64481,-0.6138,-0.58278,-0.51766,-0.48664,-0.48664,-0.51766,-0.48664,-0.42461,-0.29746,-0.20132,-0.10517,-0.043146,-0.1703,-0.20132,-0.23233,-0.26644,-0.20132,-0.29746,-0.45563,-0.67893,-0.74095,-0.77197,-0.74095,-0.70994,-0.74095,-0.48664,0.40035,2.7822,4.7516,1.6068,-1.3767,-2.2327,-1.7272,-0.74095,-0.29746,-0.23233,-0.20132,-0.20132,-0.13929,-0.07416,-0.043146,0.021982,0.11502,0.18015,0.24218,0.33832,0.40035,0.49649,0.59263,0.68878,0.84695,1.0051,1.1013,1.2904,1.4486,1.5448,1.6068,1.5758,1.4486,1.2904,1.0671,0.78182,0.43446,0.11502,-0.1703,-0.3936,-0.55177,-0.70994,-0.77197,-0.8371,-0.86811,-0.86811,-0.89912,-0.89912,-0.8371,-0.80608,-0.80608,-0.77197,-0.70994,-0.67893,-0.64481,-0.64481,-0.6138,-0.58278,-0.55177,-0.55177,-0.48664,-0.3936,-0.23233,-0.1703,-0.13929,-0.20132,-0.26644,-0.29746,-0.32847,-0.23233,-0.32847,-0.48664,-0.67893,-0.80608,-0.80608,-0.77197,-0.67893,-0.77197,-0.48664,0.27319,2.4969,4.8136,2.0224,-1.0914,-2.1707,-2.2017,-0.8371,-0.29746,-0.23233,-0.20132,-0.20132,-0.10517,-0.043146,0.021982,0.11502,0.11502,0.21117,0.30731,0.36934,0.43446,0.52751,0.62365,0.71979,0.81283,0.9741,1.1323,1.2904,1.4486,1.5758,1.6409,1.6719,1.5448,1.3866,1.1633,0.87796,0.52751,0.21117,-0.07416,-0.32847,-0.48664,-0.6138,-0.70994,-0.77197,-0.80608,-0.80608,-0.8371,-0.80608,-0.80608,-0.77197,-0.77197,-0.74095,-0.70994,-0.67893,-0.6138,-0.6138,-0.58278,-0.55177,-0.48664,-0.51766,-0.42461,-0.35949,-0.26644,-0.20132,-0.13929,-0.20132,-0.29746,-0.32847,-0.35949,-0.29746,-0.35949,-0.48664,-0.67893,-0.77197,-0.80608,-0.80608,-0.74095,-0.80608,-0.51766,0.24218,2.4659,4.8136,2.0224,-1.1534,-2.2017,-2.2327,-0.8371,-0.35949,-0.26644,-0.26644,-0.20132,-0.20132,-0.13929,-0.043146,0.052996,0.11502,0.14604,0.24218,0.27319,0.36934,0.49649,0.56162,0.7508,0.81283
0.92732,1.0153,1.197,1.3172,1.3758,1.4051,1.4051,1.3465,1.1354,0.92732,0.65766,0.32644,-0.0047719,-0.24512,-0.45323,-0.63496,-0.69358,-0.78445,-0.87531,-0.93394,-0.99549,-0.99549,-0.90462,-0.90462,-0.87531,-0.84307,-0.84307,-0.81376,-0.78445,-0.7229,-0.69358,-0.66427,-0.7229,-0.66427,-0.57341,-0.57341,-0.45323,-0.3653,-0.27443,-0.33306,-0.39461,-0.45323,-0.42392,-0.45323,-0.39461,-0.45323,-0.60272,-0.84307,-0.90462,-0.90462,-0.75514,-0.84307,-0.90462,-0.57341,0.38507,2.7857,4.1984,1.2556,-1.4439,-2.165,-1.655,-0.78445,-0.45323,-0.3653,-0.30375,-0.27443,-0.24512,-0.18357,-0.15426,-0.063394,0.02747,0.086093,0.14472,0.23558,0.32644,0.38507,0.50524,0.5668,0.77491,0.92732,1.1354,1.2263,1.3465,1.5253,1.5575,1.4373,1.3758,1.197,0.95663,0.62542,0.35576,0.056782,-0.18357,-0.33306,-0.48254,-0.60272,-0.69358,-0.78445,-0.84307,-0.87531,-0.87531,-0.87531,-0.81376,-0.75514,-0.75514,-0.69358,-0.63496,-0.60272,-0.57341,-0.51479,-0.45323,-0.45323,-0.42392,-0.33306,-0.24512,-0.15426,-0.092705,-0.034083,-0.034083,-0.15426,-0.12495,-0.15426,-0.063394,-0.15426,-0.21288,-0.42392,-0.57341,-0.57341,-0.57341,-0.57341,-0.60272,-0.5441,0.056782,1.5868,4.4681,4.5267,-0.12495,-1.7429,-1.9247,-0.96325,-0.3653,-0.21288,-0.18357,-0.18357,-0.12495,-0.063394,-0.0047719,0.056782,0.1154,0.17696,0.20627,0.23558,0.35576,0.44662,0.53748,0.65766,0.74559,0.86577,1.0153,1.197,1.2879,1.4051,1.4666,1.496,1.4373,1.2879,1.0768,0.77491,0.41731,0.14472,-0.15426,-0.3653,-0.48254,-0.63496,-0.7229,-0.78445,-0.84307,-0.84307,-0.87531,-0.81376,-0.84307,-0.81376,-0.75514,-0.75514,-0.69358,-0.69358,-0.66427,-0.66427,-0.63496,-0.60272,-0.60272,-0.57341,-0.51479,-0.42392,-0.33306,-0.27443,-0.18357,-0.21288,-0.33306,-0.39461,-0.39461,-0.33306,-0.3653,-0.48254,-0.69358,-0.81376,-0.81376,-0.84307,-0.78445,-0.84307,-0.69358,-0.092705,1.5575,4.3772,2.6977,-0.51479,-2.0741,-2.1943,-1.0541,-0.42392,-0.30375,-0.27443,-0.24512,-0.21288,-0.18357,-0.092705,-0.0047719,0.056782,0.086093,0.14472,0.23558,0.32644,0.44662,0.53748,0.59611,0.71628,0.83646,0.98595,1.1677,1.3172,1.4373,1.496,1.5253,1.496,1.3465,1.1061,0.83646,0.53748,0.26489,-0.034083
